Date,Open,High,Low,Close,Volume,Market Cap,MA(20),MA(50),MA(200),RSI(14)(SMA)
Jun-05-2019,7863.512302,7913.658343,7623.1769,7846.273224,16990627607,1.39E+11,8183.987898,6884.959025,4698.799826,48.76346307
Jun-06-2019,7840.578081,8116.890096,7801.596204,8070.900978,17246216211,1.41E+11,8216.776622,6939.856893,4710.856649,50.79891898
Jun-07-2019,8060.736272,8096.736821,7883.568612,7974.683977,15038837206,1.42E+11,8247.351577,6992.120167,4726.188308,47.90656063
Jun-08-2019,7979.720899,8001.182589,7713.072534,7750.808728,14008185776,1.40E+11,8226.596624,7039.823041,4742.506441,31.73098487
Jun-09-2019,7752.220273,8050.146086,7635.914554,8000.570019,15727304862,1.40E+11,8226.411389,7091.525264,4759.377373,34.85288348
Jun-10-2019,8014.897947,8025.319292,7817.896082,7962.75633,15541222889,1.41E+11,8225.384827,7142.758402,4777.214241,36.09990397
Jun-11-2019,7969.985302,8191.895037,7900.587729,8159.590369,15774624963,1.43E+11,8245.133803,7196.524694,4796.046416,41.08037268
Jun-12-2019,8174.400584,8368.744386,8135.076369,8286.913174,15422325293,1.46E+11,8262.618737,7249.367432,4817.89862,48.26848992
Jun-13-2019,8291.198962,8734.6246,8253.963496,8696.970843,16288944560,1.49E+11,8294.785069,7312.361563,4841.225194,51.56487419
Jun-14-2019,8708.232513,8880.232843,8651.785868,8859.597054,16984569783,1.55E+11,8330.731022,7383.307265,4866.388715,54.31917159
Jun-15-2019,8861.692265,9391.965327,8839.579216,9025.723642,18436066644,1.62E+11,8344.497454,7457.061205,4892.213128,54.03291449
Jun-16-2019,9026.522572,9403.695556,9026.522572,9328.082236,18094529601,1.64E+11,8366.925343,7536.542931,4917.445057,66.55283301
Jun-17-2019,9341.199475,9353.320567,9042.990003,9125.090764,18912820365,1.63E+11,8386.13844,7611.663568,4941.473407,77.13508864
Jun-18-2019,9129.651002,9328.237786,9111.404748,9311.883212,17298750491,1.63E+11,8416.562146,7691.138192,4967.751212,77.89352663
Jun-19-2019,9310.1569,9634.463338,9299.436433,9589.390555,16672354916,1.67E+11,8474.11082,7775.126546,4994.521962,80.42182863
Jun-20-2019,9590.208225,10162.2037,9590.208225,10162.2037,20625984836,1.75E+11,8548.202491,7868.722326,5024.463378,82.54340544
Jun-21-2019,10227.36238,11154.8783,10128.35714,10719.8078,28282491558,1.91E+11,8649.330966,7971.350271,5058.365952,87.35386169
Jun-22-2019,10717.06274,11204.171,10585.08373,10880.05131,25456978245,1.92E+11,8749.274773,8072.238884,5092.794085,93.33107254
Jun-23-2019,10899.11459,11072.75338,10679.37284,11013.9636,21896313109,1.93E+11,8875.513274,8174.07428,5128.790699,93.11001739
Jun-24-2019,11013.87519,11810.12783,11013.87519,11810.12783,22324164886,2.02E+11,9068.375977,8292.325157,5169.983273,95.22749692
Jun-25-2019,11794.47001,13967.86228,11772.13419,13112.78254,34129035518,2.27E+11,9318.484375,8436.835354,5218.185536,96.21226275
Jun-26-2019,13141.89675,13444.81141,10574.65432,11237.07665,44905142219,2.13E+11,9479.951205,8542.362263,5256.850872,70.75370608
Jun-27-2019,11297.15806,12529.344,11019.35626,12482.40996,41124037816,2.10E+11,9690.023062,8669.979409,5301.108771,73.82927298
Jun-28-2019,12492.97625,12492.97625,11653.20882,12097.56779,30639783683,2.14E+11,9886.350862,8785.859938,5344.057686,69.8282363
Jun-29-2019,12106.21907,12309.50128,10912.25593,10912.25593,25096318919,2.07E+11,10036.89597,8874.596495,5381.460856,60.27049217
Jun-30-2019,10908.29666,11294.556,10097.19602,10638.00327,26320633200,1.92E+11,10162.48803,8941.304841,5417.113035,57.15324683
Jul-01-2019,10635.866,10910.54269,9778.404061,10818.18812,28317668492,1.84E+11,10298.46097,9016.327434,5454.445554,59.26879212
Jul-02-2019,10839.72497,11943.62984,10839.72497,11943.62984,28538254834,2.02E+11,10478.65332,9097.316389,5497.763608,63.06470413
Jul-03-2019,11953.64875,11992.49625,11178.99898,11221.25556,26219102230,2.09E+11,10618.38391,9159.924606,5537.447139,57.75834377
Jul-04-2019,11216.01505,11388.09821,10872.02247,10980.08333,23396188923,1.99E+11,10727.10356,9214.803743,5575.860289,54.01504048
Jul-05-2019,10997.05722,11630.40959,10997.05722,11266.40134,21458791318,2.03E+11,10841.71328,9280.441496,5614.399562,52.75669965
Jul-06-2019,11279.68694,11550.67193,11174.75817,11441.6227,18626823366,2.02E+11,10956.7561,9360.035318,5653.059171,52.82796674
Jul-07-2019,11450.35993,12297.06016,11358.0173,12248.87413,19668175502,2.09E+11,11095.84143,9456.432656,5695.494882,55.82382518
Jul-08-2019,12243.71955,12763.92909,12186.13936,12545.44522,25893451653,2.22E+11,11258.71545,9541.898979,5737.495811,53.63923545
Jul-09-2019,12557.93153,13101.37423,11718.18175,12147.69776,28216117506,2.25E+11,11393.75424,9623.138936,5778.665973,44.75367859
Jul-10-2019,12124.38979,12124.38979,11143.89031,11376.67939,31764845898,2.07E+11,11478.86323,9689.655902,5815.435781,50.86248632
Jul-11-2019,11385.97704,11850.91675,11187.86064,11776.08244,26435460615,2.06E+11,11555.7146,9768.699442,5854.221527,45.12683354
Jul-12-2019,11776.78111,11805.29147,10946.069,11397.16143,20445438957,2.04E+11,11587.96953,9836.884381,5890.778878,45.163734
Jul-13-2019,11394.8407,11458.26953,10288.85312,10288.85312,21875939390,1.95E+11,11559.81724,9881.342719,5923.114283,45.64917197
Jul-14-2019,10227.4175,11029.55392,10041.93258,10885.58845,25212827648,1.86E+11,11553.70413,9935.869315,5958.199523,51.65350703
Jul-15-2019,10857.07941,10996.63559,9448.365403,9499.558669,22885732736,1.85E+11,11443.67703,9950.828729,5987.296007,42.41514286
Jul-16-2019,9450.35604,9922.435906,9134.258911,9643.714736,27039875822,1.71E+11,11278.48333,9966.252615,6015.858099,35.08723144
Jul-17-2019,9677.323024,10701.62325,9364.276558,10629.02333,25669828327,1.79E+11,11249.52841,10003.65276,6049.673643,46.28655511
Jul-18-2019,10631.69339,10696.43423,10225.69404,10511.69548,24758188145,1.86E+11,11155.68486,10039.7059,6082.750904,47.01675864
Jul-19-2019,10516.58016,11025.85731,10437.69511,10764.70085,20201960907,1.90E+11,11092.215,10086.44772,6117.669197,46.79096735
Jul-20-2019,10746.43338,10808.75819,10362.64816,10596.3557,18416083690,1.89E+11,11077.17214,10125.46884,6151.227277,44.58864882
Jul-21-2019,10592.21724,10654.54999,10175.29531,10338.58841,16471991873,1.87E+11,11062.91429,10159.63508,6183.067886,36.84493049
Jul-22-2019,10346.1903,10346.1903,9878.81553,9916.381214,17300369515,1.80E+11,11019.9711,10181.89292,6213.278755,32.20305952
Jul-23-2019,9878.522291,9919.107224,9600.322776,9807.414231,17530908626,1.73E+11,10918.24655,10210.21565,6242.77924,33.51332573
Jul-24-2019,9782.593813,10149.16496,9767.12992,9904.696184,17073063493,1.79E+11,10855.55324,10252.2683,6272.822482,38.54267357
Jul-25-2019,9902.672559,9902.672559,9712.555672,9845.987422,14591296767,1.75E+11,10801.54868,10291.1993,6301.479596,34.13551767
Jul-26-2019,9841.276385,10143.10419,9422.807598,9464.997729,15513188410,1.74E+11,10715.76755,10322.939,6328.484766,34.12391308
Jul-27-2019,9493.990306,9588.298626,9262.952718,9545.094701,13710929707,1.70E+11,10625.4567,10351.84476,6355.918127,42.64614241
Jul-28-2019,9550.402969,9681.389067,9484.519081,9533.58041,14869050392,1.71E+11,10496.15699,10382.41136,6383.286311,34.88263702
Jul-29-2019,9530.152925,9691.960963,9439.241218,9581.211678,13292546258,1.71E+11,10355.00302,10418.30161,6412.679326,51.30298432
Jul-30-2019,9587.87287,10080.08612,9578.650928,10080.08612,14733945730,1.76E+11,10256.54532,10459.07644,6444.527059,56.25527744
Jul-31-2019,10084.11057,10413.40493,9918.18455,10365.98473,15574445805,1.80E+11,10208.417,10506.19856,6477.849123,45.28370676
Aug-01-2019,10369.53125,10639.94526,10334.61688,10523.94638,16564062363,1.87E+11,10148.79147,10552.55848,6512.529318,50.2165044
Aug-02-2019,10518.06654,10884.26758,10498.51909,10806.81707,16337356060,1.92E+11,10120.67984,10601.96836,6547.857052,50.73652548
Aug-03-2019,10813.82497,10986.00769,10606.24675,10948.18762,14938219500,1.93E+11,10152.07672,10646.10987,6584.215162,56.21141392
Aug-04-2019,10930.66246,11859.16927,10930.66246,11782.65214,23155275142,2.07E+11,10194.79404,10703.42467,6624.635089,71.18117534
Aug-05-2019,11761.23481,12193.90832,11277.73451,11497.06268,23990902866,2.10E+11,10289.91328,10751.8823,6663.504789,74.15304505
Aug-06-2019,11482.91649,12066.94731,11420.59718,11976.65483,22446298528,2.09E+11,10401.00566,10803.8151,6704.915085,79.77398973
Aug-07-2019,11956.41347,12019.25536,11578.31875,12019.25536,22377247560,2.11E+11,10467.20719,10860.56342,6746.125541,79.46575768
Aug-08-2019,11996.2001,12009.137,11700.38583,11857.84447,19543454030,2.11E+11,10531.30952,10910.48423,6787.291396,77.25454138
Aug-09-2019,11857.75876,11925.96323,11295.23414,11342.4686,18152460610,2.07E+11,10558.82227,10944.85831,6826.074225,74.54048679
Aug-10-2019,11328.6016,11555.7759,11217.13714,11555.7759,16761977263,2.04E+11,10604.50895,10972.18326,6865.613489,75.39725134
Aug-11-2019,11570.90207,11570.90207,11334.78696,11398.76219,14849455069,2.04E+11,10654.99341,10985.49609,6904.448617,72.72416196
Aug-12-2019,11405.01774,11439.04767,10839.20078,10920.98031,14728525096,2.00E+11,10702.83146,10986.29862,6940.862082,64.77432138
Aug-13-2019,10901.10575,10901.10575,10008.25286,10010.24994,20326697834,1.88E+11,10712.49031,10966.61796,6972.798734,49.294009
Aug-14-2019,10053.5127,10430.67482,9615.263887,10296.60027,24657040358,1.79E+11,10731.15241,10936.94095,7006.139295,49.29863961
Aug-15-2019,10300.39006,10501.6722,9811.90585,10344.50799,22782309790,1.83E+11,10754.89148,10882.66105,7039.81498,48.14490476
Aug-16-2019,10342.09338,10450.07817,10076.20682,10220.07017,17156270392,1.84E+11,10790.84731,10862.71975,7073.436926,43.72856679
Aug-17-2019,10227.39831,10474.36568,10117.35836,10331.46711,14018174108,1.84E+11,10828.29362,10820.5444,7107.72877,43.3656854
Aug-18-2019,10330.50376,10890.2538,10291.53618,10890.2538,15091312056,1.90E+11,10892.89711,10796.87158,7144.641335,39.794821
Aug-19-2019,10894.11375,10916.48803,10594.41277,10751.85732,15784606737,1.92E+11,10948.64214,10793.72651,7180.979865,41.18118676
Aug-20-2019,10748.78989,10780.26517,9975.001334,10136.96462,17688173022,1.83E+11,10951.35064,10783.90222,7214.12695,28.90451846
Aug-21-2019,10147.41929,10220.76887,9832.563492,10123.99448,18756324937,1.80E+11,10939.8273,10770.29058,7247.071834,28.11860519
Aug-22-2019,10115.1509,10424.05597,10069.59753,10385.50755,14653621442,1.83E+11,10933.23497,10739.73916,7281.56948,33.38543103
Aug-23-2019,10386.45881,10407.50309,9968.71809,10142.8394,14449223410,1.82E+11,10901.61699,10718.59375,7314.852103,35.57497628
Aug-24-2019,10139.41304,10298.29611,10003.48349,10118.39958,13517731621,1.81E+11,10862.10327,10701.69799,7347.961341,31.89376647
Aug-25-2019,10150.61772,10556.07252,10150.61772,10374.87662,17164867545,1.85E+11,10795.06634,10684.21711,7382.634563,37.41768622
Aug-26-2019,10380.72032,10380.72032,10090.22921,10219.41337,15703309765,1.83E+11,10734.2259,10660.25222,7416.646831,40.63686172
Aug-27-2019,10206.41898,10270.52224,9691.877126,9759.791528,15221292002,1.80E+11,10628.66098,10611.44668,7447.130266,46.19978848
Aug-28-2019,9755.83922,9755.83922,9388.612159,9493.755389,20617835158,1.71E+11,10508.39908,10551.60962,7476.21053,37.74285544
Aug-29-2019,9499.878802,9640.946925,9409.399994,9582.255358,16140852543,1.71E+11,10400.03769,10501.30683,7505.656911,38.5050576
Aug-30-2019,9588.047563,9657.900632,9501.605978,9609.787647,14425731110,1.72E+11,10317.52907,10466.6619,7535.476902,40.51971973
Aug-31-2019,9607.181476,9759.435329,9566.218394,9716.72191,11427639954,1.72E+11,10229.95507,10426.28228,7565.867829,40.43713661
Sep-01-2019,9719.555389,10399.88566,9716.073543,10329.85905,14047005765,1.77E+11,10179.05492,10405.35478,7599.398736,41.42755635
Sep-02-2019,10328.87321,10727.32777,10279.70414,10603.09546,20169687097,1.88E+11,10163.91755,10411.5164,7634.352587,47.81452535
Sep-03-2019,10586.04149,10766.86035,10405.0457,10578.32021,19392131164,1.89E+11,10190.96852,10405.49153,7669.086415,57.84407709
Sep-04-2019,10570.59894,10624.40247,10503.8661,10574.49954,17860080130,1.89E+11,10204.20181,10426.5688,7703.789705,58.03281223
Sep-05-2019,10571.99189,10887.87425,10259.58924,10339.45563,17760403182,1.91E+11,10203.96123,10440.21078,7737.168743,49.17103809
Sep-06-2019,10317.83283,10530.94637,10315.2287,10477.09484,18960923057,1.87E+11,10216.2005,10437.23179,7770.09484,56.2532419
Sep-07-2019,10470.34108,10572.52036,10326.63608,10410.18764,15786963429,1.87E+11,10219.94909,10435.24144,7802.517314,55.37338253
Sep-08-2019,10408.89018,10442.76118,10135.67689,10322.05761,16277428931,1.85E+11,10192.89213,10426.56216,7834.376359,48.96302271
Sep-09-2019,10315.9265,10382.4894,10012.01296,10132.5448,16619929906,1.84E+11,10163.40106,10417.46783,7865.411205,48.31704013
Sep-10-2019,10124.2848,10204.34252,9973.087326,10159.72047,16657146339,1.81E+11,10164.48467,10413.96061,7896.202897,59.30768214
Sep-11-2019,10162.81818,10430.54929,10068.62141,10387.51484,16347803276,1.83E+11,10177.03326,10423.19853,7927.366311,71.17773687
Sep-12-2019,10406.99906,10423.77425,10193.3349,10346.59919,15002494698,1.85E+11,10175.18048,10433.77078,7959.899109,68.52905448
Sep-13-2019,10344.9184,10420.20005,10273.60958,10353.5498,13898257972,1.85E+11,10185.21431,10442.57183,7992.164722,68.2118491
Sep-14-2019,10349.13269,10368.31104,10283.33182,10313.44353,13739377464,1.85E+11,10194.50212,10451.73764,8024.35602,65.1057659
Sep-15-2019,10314.92992,10362.12249,10147.91192,10268.65798,13123396167,1.84E+11,10189.44409,10467.49568,8056.331355,47.82480282
Sep-16-2019,10273.27752,10273.27752,10171.82514,10208.16582,15064900672,1.83E+11,10188.90849,10480.49708,8087.987611,33.46259153
Sep-17-2019,10210.08059,10252.14147,10149.69344,10164.1019,16142256176,1.83E+11,10208.16136,10492.86024,8119.479211,32.93063022
Sep-18-2019,10161.16398,10261.57549,9781.984662,10241.6088,18012950601,1.79E+11,10243.77343,10505.80921,8151.284947,37.0674256
Sep-19-2019,10238.55457,10255.15857,10112.37881,10179.86223,17567944594,1.83E+11,10272.2309,10507.7656,8182.622191,42.83516466
Sep-20-2019,10176.71511,10180.77682,9977.08451,10006.06533,14315188552,1.81E+11,10291.10127,10500.70836,8213.720802,29.51840098
Sep-21-2019,10002.15061,10070.52032,9876.651282,10050.18754,13655833633,1.79E+11,10306.98058,10491.41897,8244.542616,34.0298012
Sep-22-2019,10038.94794,10047.49588,9696.20408,9719.397019,13850095066,1.78E+11,10277.91096,10470.09701,8273.625845,28.0012359
Sep-23-2019,9721.510104,9792.64952,8137.460768,8588.424906,18185819269,1.70E+11,10181.97427,10423.82715,8297.009805,16.5951254
Sep-24-2019,8553.72895,8743.916534,8270.461934,8439.84619,27962840288,1.52E+11,10080.14217,10358.28194,8319.734706,14.64979033
Sep-25-2019,8438.845674,8457.814133,7871.665874,8077.936354,19967083144,1.48E+11,9961.25821,10291.24024,8340.361776,5.009460401
Sep-26-2019,8075.4011,8239.784966,7909.344811,8183.569872,19787032948,1.45E+11,9858.596984,10216.86603,8361.659106,8.900519573
Sep-27-2019,8184.574473,8227.632773,8048.83381,8208.595988,15915683881,1.47E+11,9750.573229,10142.14722,8383.198871,9.522014101
Sep-28-2019,8209.160822,8222.00628,7955.684336,8068.668738,14168854496,1.45E+11,9639.072329,10067.84965,8403.932974,9.176297481
Sep-29-2019,8062.303348,8282.996851,7773.497354,8269.028682,15981733907,1.45E+11,9541.309047,10007.58613,8425.691227,15.58210374
Sep-30-2019,8286.791706,8477.499526,8200.939202,8294.743597,16884676152,1.50E+11,9453.794704,9943.644316,8447.553749,16.66685358
Oct-01-2019,8299.647676,8361.919233,8179.062792,8361.919233,14388816765,1.48E+11,9368.185121,9884.098376,8469.612843,18.85551327
Oct-02-2019,8355.824455,8379.401244,8105.824458,8232.129998,13113453371,1.48E+11,9265.547747,9831.37582,8490.547672,15.88950705
Oct-03-2019,8229.143723,8229.143723,8075.794879,8155.655359,13744039776,1.46E+11,9161.217089,9795.011221,8511.186918,15.8104529
Oct-04-2019,8151.390497,8163.928569,8044.380024,8130.134393,12177117327,1.46E+11,9055.340165,9752.531498,8531.633005,16.64413474
Oct-05-2019,8132.042462,8146.147352,7850.254888,7876.455218,12147006811,1.44E+11,8939.293102,9704.138306,8550.720906,14.02954666
Oct-06-2019,7884.202457,8276.593674,7819.252218,8196.15196,15412261526,1.44E+11,8840.602339,9664.453635,8571.222558,24.70078218
Oct-07-2019,8193.897663,8311.881017,8134.994324,8189.796865,17158691138,1.48E+11,8744.489532,9622.460101,8591.946507,39.43103169
Oct-08-2019,8182.596584,8627.959232,8128.889729,8572.837276,16434316987,1.50E+11,8668.715026,9577.020561,8614.607689,53.13613328
Oct-09-2019,8566.6565,8626.435858,8451.919833,8556.950238,19365691564,1.54E+11,8588.49319,9533.983168,8637.106975,63.49881925
Oct-10-2019,8559.836002,8712.408923,8272.024051,8272.024051,18640375940,1.51E+11,8497.643753,9497.415705,8658.239035,52.26390729
Oct-11-2019,8274.654085,8386.981475,8274.654085,8314.921537,15846192935,1.50E+11,8417.113096,9461.943687,8679.857044,52.69664039
Oct-12-2019,8310.145411,8435.447811,8246.244359,8294.599727,12414944134,1.50E+11,8333.513676,9420.945494,8701.319629,56.10017812
Oct-13-2019,8289.073815,8363.63114,8237.658241,8347.201506,13897961307,1.49E+11,8268.171033,9385.736908,8722.600785,52.29369434
Oct-14-2019,8348.315576,8386.856511,8144.317721,8174.781558,14132500732,1.49E+11,8248.47373,9347.626751,8743.067345,46.75915991
Oct-15-2019,8174.179979,8182.888776,7951.452174,8008.809279,14890138553,1.45E+11,8227.948163,9301.233274,8762.370106,40.94396104
Oct-16-2019,8003.417786,8112.721654,7948.820153,8075.178241,14962001431,1.45E+11,8227.816825,9259.189448,8781.825613,45.83938935
Oct-17-2019,8073.200475,8108.729808,7880.418128,7955.464771,14689333202,1.43E+11,8216.954677,9223.810492,8800.49664,44.81210614
Oct-18-2019,7952.31,8026.427782,7916.211745,7950.124308,13469121764,1.43E+11,8204.646502,9193.543215,8819.143402,45.28577101
Oct-19-2019,7954.616127,8254.275408,7900.438614,8202.005473,13689730160,1.44E+11,8210.99587,9166.479492,8835.630692,58.53377261
Oct-20-2019,8211.3414,8269.43758,8162.813049,8212.771665,15370372085,1.48E+11,8208.316964,9139.087022,8851.707263,50.51985565
Oct-21-2019,8215.031227,8278.600259,8027.920376,8040.006229,15044562473,1.48E+11,8196.186614,9106.210244,8867.209372,45.75640509
Oct-22-2019,8036.487927,8052.26433,7398.577412,7469.521063,17812755886,1.40E+11,8153.691463,9050.125185,8879.347235,21.74385502
Oct-23-2019,7480.706886,7500.371453,7377.740725,7440.037915,18981331416,1.34E+11,8115.972792,8988.104449,8891.154688,21.59347845
Oct-24-2019,7432.693138,8678.88228,7421.365392,8651.13445,18738952734,1.42E+11,8139.567034,8950.316493,8908.263267,56.55420948
Oct-25-2019,8652.608009,10112.45209,8651.282624,9235.929531,46466597085,1.67E+11,8192.223946,8924.070022,8927.825178,63.41008922
Oct-26-2019,9235.005228,9722.660858,9096.936235,9544.094411,33550698245,1.69E+11,8271.635336,8908.474704,8949.259965,66.78591523
Oct-27-2019,9535.718921,9820.904166,9234.267439,9234.267439,35593127803,1.70E+11,8321.069406,8884.10554,8968.663457,61.14662184
Oct-28-2019,9232.769631,9503.154821,9195.925004,9411.885318,28823080713,1.69E+11,8379.264095,8864.530984,8990.337097,65.52481874
Oct-29-2019,9408.955443,9408.955443,9041.091175,9162.391745,27636488312,1.66E+11,8407.338117,8841.792438,9010.597619,64.17944309
Oct-30-2019,9155.155924,9326.323804,8977.505325,9154.923648,24122194386,1.65E+11,8435.813041,8822.623396,9030.608809,63.46686036
Oct-31-2019,9147.03537,9259.64492,9061.564215,9225.753942,23423542843,1.65E+11,8481.22875,8804.310327,9050.699314,66.03894441
Nov-01-2019,9229.521818,9337.917917,9206.694125,9290.257019,21641092219,1.67E+11,8527.673297,8782.795467,9071.472731,66.67172839
Nov-02-2019,9289.892888,9353.715863,9106.312351,9205.743201,19491017666,1.66E+11,8571.061082,8760.425742,9091.0007,63.02942888
Nov-03-2019,9201.271373,9465.447837,9140.776085,9389.905541,20013705970,1.67E+11,8620.713655,8741.530757,9111.492221,64.62203164
Nov-04-2019,9383.924655,9427.610415,9199.030247,9311.283797,25633993748,1.68E+11,8674.832809,8721.880566,9131.402803,66.16964287
Nov-05-2019,9305.755651,9407.765235,9264.370002,9329.520807,22773683291,1.68E+11,8737.723834,8703.466111,9151.360806,77.52444345
Nov-06-2019,9320.858527,9351.507682,9154.517522,9219.011987,21386732951,1.67E+11,8792.192108,8684.070938,9170.541181,75.70890576
Nov-07-2019,9217.490864,9252.359776,8741.358472,8791.640946,22392277632,1.62E+11,8832.010021,8657.159939,9187.664438,52.62519577
Nov-08-2019,8790.379451,8878.660849,8761.105475,8818.432264,20903331342,1.59E+11,8873.358019,8629.254517,9204.584452,40.14458416
Nov-09-2019,8814.218854,9084.836687,8769.040651,9043.004449,18865154159,1.60E+11,8913.405589,8606.963188,9221.753958,37.68529154
Nov-10-2019,9037.812387,9064.516857,8657.677709,8732.154123,21474225431,1.59E+11,8938.138087,8581.984537,9237.912585,37.66634553
Nov-11-2019,8737.614064,8823.837603,8630.703843,8801.603779,18549053911,1.58E+11,8974.404637,8557.502502,9255.62521,34.16805039
Nov-12-2019,8807.509312,8807.509312,8727.530744,8785.801623,18311776805,1.58E+11,9037.084664,8539.19671,9273.145254,38.88250131
Nov-13-2019,8783.686953,8794.527283,8620.686438,8662.422431,18018026601,1.57E+11,9095.29345,8540.647642,9290.000519,36.3919339
Nov-14-2019,8659.294178,8726.808563,8450.877864,8474.539002,19571089078,1.55E+11,9086.884143,8541.327893,9305.824403,30.50459461
Nov-15-2019,8477.049472,8524.798061,8457.825819,8497.411045,18266153675,1.53E+11,9051.716596,8549.552887,9321.937506,28.96977103
Nov-16-2019,8498.554736,8591.874089,8420.023738,8503.049435,16068981644,1.54E+11,9002.143026,8555.817192,9337.843302,30.54708101
Nov-17-2019,8504.159202,8504.159202,8177.459129,8211.789693,18122849024,1.52E+11,8953.453609,8555.879814,9351.887932,19.21145117
Nov-18-2019,8204.164187,8216.662931,8043.453752,8134.76958,21641717591,1.47E+11,8892.638574,8557.175909,9365.066972,19.22754715
Nov-19-2019,8138.290662,8179.756406,8066.844847,8097.187492,18743906406,1.47E+11,8841.914562,8553.806474,9376.820481,18.09047746
Nov-20-2019,8101.95212,8126.008723,7574.878248,7631.016803,19580512635,1.42E+11,8769.347569,8540.792223,9385.828732,15.27670426
Nov-21-2019,7632.87377,7688.688082,6915.817984,7290.351828,28409580486,1.33E+11,8677.185564,8519.781097,9393.346239,15.87880484
Nov-22-2019,7278.817251,7332.279035,7108.065159,7316.797515,28070277490,1.31E+11,8583.211302,8501.833401,9401.177258,15.86558652
Nov-23-2019,7310.162693,7325.983704,6932.313157,6932.313157,19688077433,1.29E+11,8474.952728,8477.846299,9406.536009,5.272541897
Nov-24-2019,6931.499194,7345.91293,6583.225112,7133.946458,28072860618,1.26E+11,8367.526105,8458.313203,9412.307208,14.48878512
Nov-25-2019,7126.953914,7312.507516,7058.832882,7169.264738,25274129965,1.29E+11,8265.525198,8444.446723,9417.190809,13.17181219
Nov-26-2019,7161.296598,7628.132238,6885.235982,7502.033156,21528088249,1.31E+11,8178.501976,8430.83655,9422.739773,24.66033765
Nov-27-2019,7514.018761,7616.178611,7405.172244,7442.795358,23196231679,1.36E+11,8093.920232,8416.189462,9423.769214,25.30098637
Nov-28-2019,7434.173194,7797.008351,7431.608269,7740.415549,19637751266,1.37E+11,8043.86188,8399.867467,9427.492496,35.76571766
Nov-29-2019,7743.650338,7776.992171,7481.732584,7548.613483,18558072917,1.38E+11,7983.394319,8380.096158,9426.17618,32.73435645
Nov-30-2019,7551.709861,7551.709861,7276.632369,7417.184162,19448581691,1.33E+11,7905.974305,8363.334592,9423.136118,31.10511449
Dec-01-2019,7405.658938,7419.104008,7209.443282,7315.108657,17497508155,1.32E+11,7838.49595,8343.730418,9418.82697,33.29738094
Dec-02-2019,7307.988592,7384.127711,7267.859219,7300.208311,14980928828,1.32E+11,7767.000927,8324.232547,9415.749022,34.08621413
Dec-03-2019,7297.072604,7551.495024,7118.390082,7216.456163,17283223592,1.32E+11,7692.270191,8302.061069,9414.92374,33.49641511
Dec-04-2019,7200.13978,7456.145389,7188.051036,7386.510063,21771942873,1.32E+11,7631.512459,8286.604766,9415.1919,44.8463841
Dec-05-2019,7388.417904,7532.610987,7328.711289,7532.610987,18201556007,1.34E+11,7586.658744,8277.267544,9411.937912,55.56246979
Dec-06-2019,7529.891568,7571.745152,7488.402965,7496.125958,17516422533,1.36E+11,7538.978502,8265.913578,9409.408887,54.09863308
Dec-07-2019,7495.49807,7544.0786,7395.935569,7516.676668,14839255940,1.35E+11,7492.00837,8257.30989,9407.082332,66.02112626
Dec-08-2019,7511.276363,7580.073106,7315.434945,7350.418118,15758507373,1.35E+11,7450.990676,8245.550945,9405.119925,56.05226254
Dec-09-2019,7348.373908,7388.386963,7191.154971,7233.814525,18266169084,1.32E+11,7408.088055,8226.566808,9401.707413,51.72626385
Dec-10-2019,7227.631557,7265.968523,7161.674785,7199.716155,16414726727,1.31E+11,7365.351324,8206.702975,9397.619046,40.37800534
Dec-11-2019,7204.510776,7251.319703,7122.427523,7202.460793,16462585928,1.30E+11,7344.943895,8190.280515,9393.130134,42.06541809
Dec-12-2019,7197.053043,7289.915898,7195.239547,7255.126877,14598717509,1.31E+11,7343.266517,8186.076708,9385.759479,30.88694076
Dec-13-2019,7257.669869,7268.67904,7035.598502,7078.955219,14111391072,1.30E+11,7331.940693,8178.996655,9376.913005,31.27196272
Dec-14-2019,7072.383785,7155.337433,7026.946126,7120.922418,14644394191,1.28E+11,7340.922086,8148.992497,9368.949356,37.27866482
Dec-15-2019,7118.479133,7138.605286,6859.198078,6902.888388,14930223069,1.27E+11,7329.919321,8103.246593,9360.142904,33.90251497
Dec-16-2019,6898.577591,6925.012567,6589.119305,6624.129258,17871010704,1.23E+11,7303.960489,8045.992374,9351.402908,28.10973546
Dec-17-2019,6621.87189,7310.394958,6455.524826,7275.754884,23544326242,1.22E+11,7293.185333,8007.590167,9344.783387,51.40377291
Dec-18-2019,7270.845254,7335.823832,7059.44913,7150.376098,27989461215,1.29E+11,7279.260606,7963.246849,9337.590682,44.28923038
Dec-19-2019,7149.884817,7210.140664,7098.240014,7185.155244,19090224845,1.29E+11,7252.819639,7924.477506,9329.650005,41.11876341
Dec-20-2019,7189.186326,7189.186326,7130.787126,7138.888884,17216556748,1.29E+11,7233.308944,7884.947412,9323.560123,40.9141775
Dec-21-2019,7140.320262,7482.961456,7130.735076,7482.961456,15859553797,1.31E+11,7236.441196,7850.775011,9322.181767,49.26367535
Dec-22-2019,7492.450298,7664.109375,7292.652163,7329.609334,23553693248,1.36E+11,7237.131705,7812.330938,9319.540489,49.54296931
Dec-23-2019,7327.790252,7408.11847,7180.371933,7240.620333,21901304372,1.32E+11,7234.294182,7773.799117,9316.527291,50.15131384
